Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1278978,Josh's Farmers Market,Farmers' Market,189,Williamson Rd,,Mooresville,NC,28117,6831,IREDELL,35.590958,-80.87254,05/04/2017,09/20/2019
1469001,Josh's Farmers Market,Farmers' Market,170,Joe Knox Ave,,Mooresville,NC,28117,9169,IREDELL,35.591507,-80.87681,09/13/2021,
1472844,Statesville Family Ymca Cultivation Garden,Farmers' Market,828,Wesley Dr,,Statesville,NC,28677,3355,IREDELL,35.800323,-80.88667,10/20/2021,
1018467,Casshiers Farmer's Market,Farmers' Market,,Hwy 64,,Casshiers,NC,28717,,JACKSON,35.11079,-83.11585,08/22/2011,02/13/2016
1010069,Jackson County Farmers Market,Farmers' Market,110,Railroad Ave,,Sylva,NC,28779,1087,JACKSON,35.374306,-83.22462,06/20/2011,01/30/2023
1546063,Jackson County Farmers Market,Farmers' Market,110,Railroad Ave,,Sylva,NC,28779,1087,JACKSON,35.374306,-83.22462,05/08/2023,
1539234,The 'whee Market,Farmers' Market,88,Cullowhee Mountain Rd,,Cullowhee,NC,28723,6626,JACKSON,35.290672,-83.18112,04/14/2023,
1547953,WNCF2T,Farmers' Market,76,Railroad St,,Sylva,NC,28779,3022,JACKSON,35.37464,-83.22451,06/09/2023,
1096761,The Llama Non Grata,Farmers' Market,266,Carthage St,,Sanford,NC,27330,4205,LEE,35.48031,-79.18014,05/09/2013,03/16/2018
1151168,Lenoir County Farmers' Market,Farmers' Market,100,N Herritage St,,Kinston,NC,28501,4826,LENOIR,35.260372,-77.5829,05/13/2014,11/27/2024
911335,LINCOLN CO. FARMERS MARKET,Farmers' Market,225,W Main St,,Lincolnton,NC,28092,2613,LINCOLN,35.470646,-81.25905,08/25/2009,11/13/2012
1072288,Lincoln County Farmers Market At Denver,Farmers' Market,3633,North Hwy 16 Business,,Denver,NC,28037,,LINCOLN,35.530323,-81.0259,11/14/2012,05/17/2018
1076086,Lincoln County Farmers Market At Dss,Farmers' Market,1136,E Main St,,Lincolnton,NC,28092,3838,LINCOLN,35.476124,-81.24194,11/14/2012,05/17/2018
1076072,Lincoln County Farmers Market In Downtown Lincolnt,Farmers' Market,225,W Water St,,Lincolnton,NC,28092,2639,LINCOLN,35.469845,-81.25914,11/14/2012,09/20/2019
1542163,Cowee School Farmer's Market,Farmers' Market,51,Cowee School Dr,,Franklin,NC,28734,4182,MACON,35.2594,-83.40623,04/21/2023,
1579155,Macon County Farmers Market NAFMNP,Farmers' Market,1830,Lakeside Dr,,Franklin,NC,28734,6778,MACON,35.196896,-83.37146,01/31/2024,
869095,Madison County Farmer's & Artisian's Market,Farmers' Market,10,Dormitory Dr,,Mars Hill,NC,28754,,MADISON,35.823444,-82.54842,10/16/2008,10/01/2017
1315759,Mars Hill Farmers And Artisans Market,Farmers' Market,50,College St,,Mars Hill,NC,28754,0630,MADISON,35.82729,-82.54964,04/08/2018,
1244798,Town of Hamilton Farmers Market,Farmers' Market,104,N Front St,,Hamilton,NC,27840,,MARTIN,35.94336,-77.208084,04/26/2016,09/20/2019
1576474,Historic Marion Tailgate Market,Farmers' Market,67,W Henderson St,,Marion,NC,28752,5850,MCDOWELL,35.682217,-82.00925,03/07/2024,
1102726,Marion Tailgate Market,Farmers' Market,67,W Henderson St,City owned Parking Lot,Marion,NC,28752,5850,MCDOWELL,35.682446,-82.00942,05/28/2013,03/06/2024
1009876,A Time To Harvest 001,Farmers' Market,232,Skyland Ave,,Charlotte,NC,28205,7564,MECKLENBURG,35.19944,-80.806885,06/09/2011,01/24/2016
1010609,A Time to Harvest 004,Farmers' Market,1801,Oaklawn Ave,,Charlotte,NC,28216,5120,MECKLENBURG,35.250614,-80.85075,06/13/2011,01/24/2016
1011039,A Time To Harvest 002,Farmers' Market,616,Monteith Dr,,Charlotte,NC,28213,3401,MECKLENBURG,35.27313,-80.77379,06/15/2011,01/24/2016
1010621,A Time to Harvest 003,Farmers' Market,101,S Gardner Ave,,Charlotte,NC,28208,3401,MECKLENBURG,35.24758,-80.864395,06/15/2011,01/24/2016
1010603,A Time To Harvest 005,Farmers' Market,6301,Rockwell Church Rd,,Charlotte,NC,28269,9049,MECKLENBURG,35.30427,-80.80133,06/30/2011,01/24/2016
1010084,A Time to Harvest 006,Farmers' Market,615,E 15th St,,Charlotte,NC,28206,3322,MECKLENBURG,35.231773,-80.82423,06/30/2011,01/24/2016
1012501,Atherton Market FM,Farmers' Market,2104,South Blvd,,Charlotte,NC,28203,5004,MECKLENBURG,35.207775,-80.8604,06/24/2011,09/20/2019
1602561,Charlotte Regional Community Farmers Market,Farmers' Market,1801,Yorkmont Rd,,Charlotte,NC,28217,4528,MECKLENBURG,35.186726,-80.90868,07/01/2024,
1241821,Cotswold Farmers Market,Farmers' Market,309,S Sharon Amity,,Charlotte,NC,28211,,MECKLENBURG,35.17465,-80.80176,04/22/2016,09/20/2019
911276,DAVIDSON FARMERS MARKET,Farmers' Market,120,S Main St,,Davidson,NC,28036,8096,MECKLENBURG,35.49898,-80.848656,08/12/2009,12/26/2019
1482422,Davidson Farmers Market Inc,Farmers' Market,120,S Main St,,Davidson,NC,28036,8096,MECKLENBURG,35.498573,-80.84899,01/05/2022,
1453891,Huntersville Growers' Market,Farmers' Market,201,Huntersville Concord Rd,,Huntersville,NC,28078,,MECKLENBURG,35.41115,-80.84126,06/14/2021,
1407998,Janco Community Farms Fresh Market,Farmers' Market,6801,Cardigan Ave,,Charlotte,NC,28215,1710,MECKLENBURG,35.260414,-80.74537,06/30/2020,11/29/2024
1497373,Market At Innovation Barn,Farmers' Market,932,Seigle Ave,,Charlotte,NC,28205,2745,MECKLENBURG,35.226295,-80.823524,06/08/2022,
1365007,Matthews Community Farmers' Market,Farmers' Market,188,N Trade St,,Matthews,NC,28105,1711,MECKLENBURG,35.11672,-80.72158,06/17/2019,
1133742,New Africa Of Charlotte,Farmers' Market,400,W Sugar Creek Rd,,Charlotte,NC,28213,6630,MECKLENBURG,35.26449,-80.795,03/26/2014,12/20/2018
1573622,North Meck Community Farmers Market,Farmers' Market,18121,Old Statesville Rd,,Cornelius,NC,28031,9059,MECKLENBURG,35.45765,-80.8474,01/25/2024,
1367142,Novant Health Huntersville Farmers' Market,Farmers' Market,10030,Gilead Rd,,Huntersville,NC,28078,7504,MECKLENBURG,35.407597,-80.86151,06/23/2019,11/24/2023
1236452,Rosa Parks Farmers Market,Farmers' Market,2845,Beatties Ford Rd,,Charlotte,NC,28216,3799,MECKLENBURG,35.273888,-80.854485,03/10/2016,09/20/2019
1236452,Rosa Parks Farmers Market,Farmers' Market,2845,Beatties Ford Rd,,Charlotte,NC,28216,3799,MECKLENBURG,35.273888,-80.854485,10/28/2019,08/16/2021
960655,Scally's Beef,Farmers' Market,12720,Rocky River Church Rd,,Charlotte,NC,28215,8019,MECKLENBURG,35.241104,-80.63093,07/20/2010,03/25/2015
1385112,Southend Market At Atherton,Farmers' Market,2000,South Blvd,,Charlotte,NC,28203,5041,MECKLENBURG,35.209133,-80.859985,11/21/2019,
1367602,The Males Place Inc,Farmers' Market,3725,Beatties Ford Rd,,Charlotte,NC,28216,3213,MECKLENBURG,35.2853,-80.85838,07/18/2019,11/24/2023
1405091,The Neighborhood Market,Farmers' Market,2007,Commonwealth Ave,,Charlotte,NC,28205,5021,MECKLENBURG,35.218674,-80.811844,05/20/2020,11/29/2024
1586707,The Zen Market,Farmers' Market,3811,Prosperity Church Rd,,Charlotte,NC,28269,8761,MECKLENBURG,35.350235,-80.77661,05/07/2024,
1418170,University City Farmers Market,Farmers' Market,8931,J M Keynes Dr,,Charlotte,NC,28262,8433,MECKLENBURG,35.31024,-80.74937,10/23/2020,
1605064,University City Farmers Market NAFMNP,Farmers' Market,8933,J M Keynes Dr,,Charlotte,NC,28262,8433,MECKLENBURG,35.310246,-80.74938,07/25/2024,
1192205,University Farmers Market,Farmers' Market,8800,N Tryon St,,Charlotte,NC,28262,3300,MECKLENBURG,35.307766,-80.748116,05/04/2015,09/20/2019
1398745,Uptown Farmers Market,Farmers' Market,300,S Davidson St,,Charlotte,NC,28202,2822,MECKLENBURG,35.22131,-80.84151,04/16/2020,
1302319,West Boulevard Neighborhood Coalition,Farmers' Market,2901,Romare Bearden Dr,,Charlotte,NC,28208,6801,MECKLENBURG,35.20921,-80.8946,10/17/2017,11/25/2022
1014680,Spruce Pine Farmers Market,Farmers' Market,297,Oak Ave,,Spruce Pine,NC,28777,2721,MITCHELL,35.918934,-82.06017,08/01/2011,02/11/2016
1460818,Parsons Farm,Farmers' Market,909,Hwy 211,,Candor,NC,27229,,MONTGOMERY,35.298622,-79.72249,08/09/2021,
1010072,Moore County Farmers Market,Farmers' Market,205,SE Broad St,,Southern Pines,NC,28387,6106,MOORE,35.172825,-79.39323,06/20/2011,
1014822,Sandhills Farm To Table Cooperative,Farmers' Market,3196,Vass Carthage Rd,,Carthage,NC,28327,7266,MOORE,35.2773,-79.36171,07/13/2011,02/10/2016
1179930,Bricks Farmers Market,Farmers' Market,281,Bricks Ln,,Whitakers,NC,27891,8864,NASH,36.144665,-77.698204,12/05/2014,09/20/2019
1359975,Nash County Farmers Market,Farmers' Market,1006,Peachtree St,,Rocky Mount,NC,27804,4423,NASH,35.955467,-77.802246,04/23/2019,
1491903,Nashville Farmers Market,Farmers' Market,723,S Barnes St,,Nashville,NC,27856,1213,NASH,35.968952,-77.97152,03/03/2022,
1432118,Solomons Farm,Farmers' Market,125,Sunset Ave,,Rocky Mount,NC,27804,5733,NASH,35.942352,-77.79628,01/04/2021,
1443504,Frankie's Outdoor Market,Farmers' Market,1019,Princess St,,Wilmington,NC,28401,4333,NEW HANOVER,34.237522,-77.936615,04/07/2021,
911283,RIVERFRONT FARMERS MARKET,Farmers' Market,1,N Water St,,Wilmington,NC,28401,4447,NEW HANOVER,34.23518,-77.94986,08/25/2009,07/19/2015
1587175,The Wilmington Farmers Market,Farmers' Market,5329,Oleander Dr,,Wilmington,NC,28403,5848,NEW HANOVER,34.209034,-77.86084,03/11/2024,
1351939,Wilmington Farmers Market Inc.,Farmers' Market,5329,Oleander Dr,,Wilmington,NC,28403,5848,NEW HANOVER,34.208164,-77.86116,03/06/2019,11/24/2023
1323430,Garysburg Farmers Market,Farmers' Market,504,Nc 46 Highway,,Garysburg,NC,27831,0278,NORTHAMPTON,36.44956,-77.56591,08/07/2018,04/03/2023
1529039,Onslow County Farmers Market,Farmers' Market,4024,Richlands Hwy,,Jacksonville,NC,28540,8872,ONSLOW,34.781765,-77.49355,01/03/2023,
1180038,Onslow County Farmers Market Inc,Farmers' Market,4024,Richlands Hwy,,Jacksonville,NC,28540,8872,ONSLOW,34.781208,-77.49464,12/06/2014,01/02/2023
911278,ONSLOW FARMERS MARKET,Farmers' Market,4024,Richlands Hwy,,Jacksonville,NC,28540,8872,ONSLOW,34.781208,-77.49464,08/12/2009,12/05/2014
1017866,Carrboro Farmers Market,Farmers' Market,301,W Main St,,Carrboro,NC,27510,2029,ORANGE,35.911858,-79.07736,08/03/2011,02/13/2016
797221,CHAPEL HILL-CARRBORO FARMERS MARKET INC,Farmers' Market,301,W Main St,,Carrboro,NC,27510,2029,ORANGE,35.911484,-79.077675,07/31/2006,12/26/2019
797221,CHAPEL HILL-CARRBORO FARMERS MARKET INC,Farmers' Market,301,W Main St,,Carrboro,NC,27510,2029,ORANGE,35.911484,-79.077675,01/21/2020,
1494692,Dk Fresh Foods,Farmers' Market,529,Buckhorn Rd,,Mebane,NC,27302,8204,ORANGE,36.074932,-79.224464,03/14/2022,
1497590,"Eno River Farmer's Market, Inc. 0605857",Farmers' Market,144,E Margaret Ln,,Hillsborough,NC,27278,2567,ORANGE,36.074272,-79.09752,04/26/2022,
1292157,"Eno River Farmers' Market, Inc",Farmers' Market,144,E Margaret Ln,,Hillsborough,NC,27278,2567,ORANGE,36.074516,-79.09754,07/14/2017,03/23/2022
1187835,Farmers Of Orange NC,Farmers' Market,201,South Estes Drive,,Chapel Hill,NC,27514,,ORANGE,35.92526,-79.025665,03/27/2015,11/29/2024
797218,HILLSBOROUGH FARMERS MARKET,Farmers' Market,1701,NC Highway 865,,Hillsborough,NC,27278,2534,ORANGE,36.112118,-79.097374,07/31/2006,09/20/2019
1091494,Transplanting Traditions,Farmers' Market,901,Main St,,Carrboro,NC,27510,2202,ORANGE,35.915844,-79.08683,04/10/2013,03/16/2018
850889,DOGWOOD NURSERY FARMS LLC,Farmers' Market,18108,NC Highway 53 E,,Maple Hill,NC,28454,7848,PENDER,34.690834,-77.67322,05/29/2008,03/22/2009
1066565,Feast Down East,Farmers' Market,115,S Dickerson St,,Burgaw,NC,28425,5561,PENDER,34.549698,-77.927765,09/21/2012,11/19/2021
1461890,Hawkfield Manor,Farmers' Market,2430,Antioch Church Rd,,Timberlake,NC,27583,9240,PERSON,36.33003,-78.93201,08/09/2021,
1175140,A & M Farm,Farmers' Market,3101,Noah Ct,,Greenville,NC,27834,6240,PITT,35.57975,-77.416725,11/08/2014,09/20/2019
1171357,Coalition For Healthier Eating 3101,Farmers' Market,221,E Railroad St,,Bether,NC,27812,,PITT,35.808277,-77.36949,10/31/2014,09/20/2019
1236351,Get Right Farmers Market,Farmers' Market,3487,Old River Rd,,Greenville,NC,27834,9284,PITT,35.67539,-77.451965,02/22/2016,09/20/2019
1180035,Grifton Farmers Market,Farmers' Market,553,Queen St,,Grifton,NC,28530,7338,PITT,35.372673,-77.43524,12/06/2014,08/03/2017
1281620,Leroy James Farmers' Market,Farmers' Market,4560,County Home Rd,,Greenville,NC,27858,8039,PITT,35.54958,-77.35078,05/04/2017,
1404291,Columbus Farmer's Market,Farmers' Market,40,Courthouse St,,Columbus,NC,28722,,POLK,35.251045,-82.19876,06/10/2020,
1140538,Columbus-Tryon Farmers Tailgate Association,Farmers' Market,,Courthouse Square,,Columbus,NC,28722,,POLK,35.251278,-82.19864,04/15/2014,09/20/2019
1251066,Growing Rural Opportunities,Farmers' Market,44,W Main St,,Saluda,NC,28773,7829,POLK,35.23631,-82.34886,07/21/2016,11/23/2020
1115469,Mill Spring Farm Store,Farmers' Market,156,School Rd,,Mill Spring,NC,28756,9731,POLK,35.30117,-82.1596,09/05/2013,09/20/2019
1115469,Mill Spring Farm Store,Farmers' Market,156,School Rd,,Mill Spring,NC,28756,9731,POLK,35.30117,-82.1596,10/28/2019,11/25/2022
1033667,Polk County Tailgate Market,Farmers' Market,,Courthouse St,,Columbus,NC,28722,0236,POLK,35.251278,-82.19864,12/08/2011,03/03/2017
1031548,Polkfresh Tradepost,Farmers' Market,156,School Rd,,Mill Spring,NC,28756,9731,POLK,35.30117,-82.1596,12/14/2011,09/04/2013
1263740,Downtown Hamlet Farmer's Market,Farmers' Market,,Main Street Park,,Hamlet,NC,28345,3636,RICHMOND,34.88395,-79.6999,10/25/2016,09/20/2019
1530456,Lick Branch Farms Produce And Bakery,Farmers' Market,204,Nicholson Rd,,Rockingham,NC,28379,8002,RICHMOND,34.971138,-79.75186,02/21/2023,
1198878,Rockingham Farmers' Market,Farmers' Market,,Washington Street,Harrington Square,Rockingham,NC,28379,,RICHMOND,34.94054,-79.76304,05/13/2015,09/20/2019
1196180,Robeson County Farmers Market Association,Farmers' Market,,8th & Elm St,,Lumberton,NC,28358,,ROBESON,34.622578,-79.008514,05/27/2015,09/20/2019
1541375,"Robeson County Farmers Market, Inc.",Farmers' Market,108,W 8th St,,Lumberton,NC,28358,4848,ROBESON,34.622765,-79.00913,04/25/2023,
1140477,Market Square Farmer's Market,Farmers' Market,303,S Scales St,,Reidsville,NC,27320,3837,ROCKINGHAM,36.358616,-79.66424,04/03/2014,
869085,Rockingham County Farmer's Market,Farmers' Market,1944,Wentworth St,,Reidsville,NC,27320,7302,ROCKINGHAM,36.3796,-79.69494,10/16/2008,05/05/2015
1189192,West Rock Farmer's Market,Farmers' Market,,Ayersville Rd,Beside Airport Drive In,Mayodan,NC,27027,,ROCKINGHAM,36.44083,-79.98731,04/13/2015,09/20/2019
1241663,Miller And Sons Produce,Farmers' Market,655,Weaver Rd,,China Grove,NC,28023,8719,ROWAN,35.609783,-80.60584,04/19/2016,11/06/2018
1607338,Salisbury Rowan Farmer's Market,Farmers' Market,228,E Kerr St,,Salisbury,NC,28144,4452,ROWAN,35.668823,-80.46501,07/30/2024,
911271,SALISBURY-ROWAN COUNTY FARMERS MARKET,Farmers' Market,300,South Main St,,Salisbury,NC,28144,,ROWAN,35.665524,-80.47232,08/12/2009,04/29/2015
1375349,Rutherford County Farmers Market,Farmers' Market,172,Park Sq,,Forest City,NC,28043,3640,RUTHERFORD,35.357307,-81.8884,09/10/2019,11/24/2023
1577866,Rutherford County Farmers Market 8012,Farmers' Market,172,Park Sq,,Forest City,NC,28043,3640,RUTHERFORD,35.332535,-81.866005,01/17/2024,
1115488,Stanly Commons Farmers' Market,Farmers' Market,1000,N 1st St,,Albemarle,NC,28001,2819,STANLY,35.365784,-80.197876,08/28/2013,
1102982,89 Farm Market,Farmers' Market,1628,NC 8 And 89 Hwy S,,Walnut Cove,NC,27052,5709,STOKES,36.391808,-80.19268,05/29/2013,03/16/2018
1152065,King Farmers Market,Farmers' Market,105,Moore Rd,,King,NC,27021,8770,STOKES,36.27667,-80.341995,05/27/2014,12/20/2018
1393129,Transylvania Farmers Market,Farmers' Market,190,E Main St,,Brevard,NC,28712,4302,TRANSYLVANIA,35.23229,-82.73114,01/17/2020,
1413126,C & C Farms,Farmers' Market,4119,Waxhaw Hwy,,Monroe,NC,28112,6744,UNION,34.95828,-80.62683,09/14/2020,01/10/2021
1136726,Union County Farmer's Market,Farmers' Market,802,Skyway Dr,,Monroe,NC,28110,3148,UNION,34.98787,-80.54939,04/03/2014,08/30/2021
1480494,Union County Farmer's Market,Farmers' Market,805,Skyway Dr,,Monroe,NC,28110,3149,UNION,34.988464,-80.549835,03/02/2022,
1492519,"Waxhaw Farmers Market, Inc",Farmers' Market,27283,Waxhaw Pkwy,,Waxhaw,NC,28173,7257,UNION,34.93329,-80.74785,02/24/2022,
1203305,Vance County Regional Farmers Market,Farmers' Market,210,Southpark Dr,,Henderson,NC,27536,5924,VANCE,36.337563,-78.42483,06/03/2015,
1204216,Apex Farmers Market And Local Food Alliance,Farmers' Market,220,N Salem St,,Apex,NC,27502,1430,WAKE,35.732212,-78.85049,06/30/2015,12/26/2019
1591687,Apex Farmers Market And Local Food Alliance NAFMNP,Farmers' Market,220,S Salem St,,Apex,NC,27502,1825,WAKE,35.729435,-78.85263,05/21/2024,
1017209,Carden Farms 1,Farmers' Market,400,N Salem St,,Apex,NC,27502,1434,WAKE,35.734608,-78.84937,10/07/2011,03/14/2014
1496484,Cary Downtown Farmers Market,Farmers' Market,135,W Chatham St,,Cary,NC,27511,3332,WAKE,35.786987,-78.78238,03/29/2022,
1323050,Fertile Ground Food Cooperative,Farmers' Market,1214,E Lenoir St,,Raleigh,NC,27610,3326,WAKE,35.772266,-78.62076,05/31/2018,09/20/2019
1084639,Fuquay Varina Revitalization Association,Farmers' Market,102,N Main St,,Fuquay Varina,NC,27526,1934,WAKE,35.58454,-78.79978,02/25/2013,03/17/2016
1458580,Fuquay-varina Growers Market,Farmers' Market,121,N Main St,,Fuquay Varina,NC,27526,1933,WAKE,35.585342,-78.8002,07/26/2021,
1366747,Good Hope Farm Market,Farmers' Market,1580,Morrisville Carpenter Rd,,Cary,NC,27519,8632,WAKE,35.8245,-78.863144,08/21/2019,11/24/2023
1239051,Growers Market of Fuquay Varina,Farmers' Market,121,N Main St,,Fuquay Varina,NC,27526,1933,WAKE,35.585384,-78.79987,03/29/2016,09/20/2019
1491758,Holly Springs Farmers Market NAFMNP,Farmers' Market,300,W Ballentine St,,Holly Springs,NC,27540,8519,WAKE,35.65009,-78.83654,02/18/2022,
412628,JOHNSONS PRODUCE,Farmers' Market,1209,AGRICULTURE ST BOX 12,,RALEIGH,NC,27640,,WAKE,35.764095,-78.6648,11/16/1989,03/24/2007
422882,JOYCE'S PRODUCE,Farmers' Market,1209,Farmers Market Dr,,Raleigh,NC,27603,2362,WAKE,35.76167,-78.663284,09/18/2010,11/24/2014
1137468,Knightdale Farmer's Market,Farmers' Market,810,N 1st Ave,,Knightdale,NC,27545,8510,WAKE,35.796413,-78.47554,03/25/2014,09/20/2019
1112073,Marrkens Community Farmer's Market,Farmers' Market,1214,E Lenoir St,,Raleigh,NC,27610,3326,WAKE,35.77228,-78.62089,09/24/2013,05/17/2018
1009905,Midtown Farmers Market,Farmers' Market,4350,Lassiter at North Hills Ave,,Raleigh,NC,27609,,WAKE,35.837894,-78.643555,06/08/2011,01/24/2016
1542831,Midtown Farmers' Market,Farmers' Market,4191,Main at North Hills St,,Raleigh,NC,27609,5756,WAKE,35.837208,-78.64272,04/04/2023,
1009888,Moore Square Market,Farmers' Market,333,Fayetteville St,Ste 1150,Raleigh,NC,27601,2952,WAKE,35.775757,-78.63882,06/08/2011,11/23/2020
1009888,Moore Square Market,Farmers' Market,333,Fayetteville St,Ste 1150,Raleigh,NC,27601,2952,WAKE,35.775757,-78.63882,08/11/2021,
1114919,Mount Peace Farm Stand,Farmers' Market,1601,Martin Luther King Jr Blvd,Parking Lot,Raleigh,NC,27610,,WAKE,35.769337,-78.61588,09/11/2013,03/16/2018
1217891,Plantation Point Farmers Market,Farmers' Market,6250,Plantation Center Dr,,Raleigh,NC,27616,5181,WAKE,35.87208,-78.58337,10/19/2015,09/20/2019
1187290,Plantation Point Farmers Market Raleigh,Farmers' Market,6250,Plantation Center Dr,,Raleigh,NC,27616,5181,WAKE,35.872074,-78.583206,03/19/2015,10/18/2015
1446263,Raleigh Black Farmers Market NAFMNP,Farmers' Market,1436,Rock Quarry Rd,,Raleigh,NC,27610,4187,WAKE,35.760406,-78.616066,05/21/2021,
658188,Tart Farms,Farmers' Market,1201,Agriculture St,,Raleigh,NC,27603,2366,WAKE,35.764236,-78.66459,11/23/2009,07/13/2015
1494329,The Downtown Rolesville Farmers Market,Farmers' Market,302,S Main St,,Rolesville,NC,27571,9661,WAKE,35.9197,-78.46306,03/22/2022,
1548160,The Wake Forest Farmers Market,Farmers' Market,235,S Taylor St,,Wake Forest,NC,27587,2794,WAKE,35.97761,-78.50727,07/05/2023,
1086813,Wendell Farmers Market,Farmers' Market,3700,Wendell Blvd,,Wendell,NC,27591,,WAKE,35.784054,-78.368225,02/28/2013,03/16/2018
954108,Western Wake Farmers Market,Farmers' Market,1226,Morrisville Carpenter Rd,,Cary,NC,27519,8620,WAKE,35.822517,-78.85631,05/26/2010,09/20/2019
1585864,Western Wake Farmers Market,Farmers' Market,280,Town Hall Dr,,Morrisville,NC,27560,5512,WAKE,35.823112,-78.830154,03/04/2024,
1170759,Zebulon Farm Fresh Market,Farmers' Market,1003,N Arendell Ave,,Zebulon,NC,27597,8211,WAKE,35.83123,-78.31922,10/09/2014,10/24/2024
967656,Chrysalis Farms Llc,Farmers' Market,270,Embro Vaughn Rd,,Macon,NC,27551,8950,WARREN,36.387558,-78.05048,08/31/2010,09/20/2019
1546742,Hunt Family Farm,Farmers' Market,1683,US Highway 1 S,,Manson,NC,27553,9087,WARREN,36.413315,-78.29725,04/27/2023,
1179945,Hunt's Farm,Farmers' Market,1682,Us Highway 1 S,,Manson,NC,27553,9087,WARREN,36.412884,-78.29805,12/05/2014,09/20/2019
1546732,Warren County Farmers Market,Farmers' Market,544,W Ridgeway St,,Warrenton,NC,27589,1716,WARREN,36.40658,-78.163086,05/01/2023,
